Location,Temp,Date,Bins
Evans,23.7,2017-02-22,2
Hawks,21.2,2017-02-22,2
Yamba,23.4,2017-02-22,2
Kingscliff,26.1,2017-02-22,2
Crescent,20.9,2017-02-22,3
Redhead,19.9,2017-02-22,3
Kiama,20.3,2017-02-22,4
Merimbula,21.2,2017-02-22,4
Sussex,22.5,2017-02-22,4
Ballina,25.3,2017-02-22,4
Byron,24.5,2017-02-22,4
Mollymook,22.1,2017-02-22,5
Batemans,22.1,2017-02-22,5
Coffs,22.5,2017-02-22,5
South,24.3,2017-02-22,5
Evans,23.7,2017-02-22,6
Hawks,20.9,2017-02-22,6
Port,18.5,2017-02-22,6
Kingscliff,25.9,2017-02-22,6
Crescent,20.9,2017-02-22,7
Redhead,19.9,2017-02-22,7
Forster,21,2017-02-22,7
Bondi,21.2,2017-02-22,8
Kiama,20.1,2017-02-22,8
Sussex,22.5,2017-02-22,8
Ballina,25.1,2017-02-22,8
Byron,24.7,2017-02-22,8
Batemans,22.1,2017-02-22,9
Coffs,22.5,2017-02-22,9
South,24.5,2017-02-22,9
Evans,23.9,2017-02-22,10
Hawks,20.9,2017-02-22,10
Yamba,23.9,2017-02-22,10
Port,19.3,2017-02-22,10
Kingscliff,26.5,2017-02-22,10
Crescent,20.6,2017-02-22,11
Redhead,20.4,2017-02-22,11
Kiama,19.8,2017-02-22,12
Merimbula,21.4,2017-02-22,12
Sussex,22.6,2017-02-22,12
Byron,24,2017-02-22,12
Batemans,22.5,2017-02-22,13
Coffs,22.5,2017-02-22,13
South,24.8,2017-02-22,13
Evans,24.2,2017-02-22,14
Hawks,21,2017-02-22,14
Yamba,24.2,2017-02-22,14
Kingscliff,26.9,2017-02-22,14
Crescent,21,2017-02-22,15
Redhead,20.7,2017-02-22,15
Forster,22.1,2017-02-22,15
Kiama,19.9,2017-02-22,16
Merimbula,21.4,2017-02-22,16
Sussex,22.5,2017-02-22,16
Byron,23.4,2017-02-22,16
Mollymook,22.6,2017-02-22,17
Coffs,23.7,2017-02-22,17
South,25,2017-02-22,17
Evans,24.5,2017-02-22,18
Hawks,21,2017-02-22,18
Yamba,24.5,2017-02-22,18
Port,19.9,2017-02-22,18
Kingscliff,25.3,2017-02-22,19
Crescent,21.7,2017-02-22,19
Redhead,20.4,2017-02-22,19
Forster,22.6,2017-02-22,19
Bondi,21.8,2017-02-22,20
Sussex,22.1,2017-02-22,20
Merimbula,20.7,2017-02-22,20
Ballina,25.3,2017-02-22,20
Byron,23.9,2017-02-22,20
Mollymook,22.3,2017-02-22,21
Batemans,22.6,2017-02-22,21
Coffs,23.6,2017-02-22,21
South,25.1,2017-02-22,21
Evans,24.3,2017-02-22,22
Hawks,20.9,2017-02-22,22
Kingscliff,26.4,2017-02-22,22
Crescent,21.2,2017-02-22,23
Redhead,19.8,2017-02-22,23
Bondi,21.7,2017-02-23,0
Kiama,19.5,2017-02-23,0
Sussex,22,2017-02-23,0
Merimbula,20.6,2017-02-23,0
Byron,23.9,2017-02-23,0
Mollymook,22,2017-02-23,1
Batemans,22.6,2017-02-23,1
Coffs,23.4,2017-02-23,1
South,25.1,2017-02-23,1
Evans,24.5,2017-02-23,2
Hawks,20.9,2017-02-23,2
Yamba,24.5,2017-02-23,2
Kingscliff,26.7,2017-02-23,2
Crescent,20.7,2017-02-23,3
Redhead,19.3,2017-02-23,3
Kiama,19.2,2017-02-23,4
Sussex,21.8,2017-02-23,4
Merimbula,21,2017-02-23,4
Ballina,25.3,2017-02-23,4
Byron,24.7,2017-02-23,4
Mollymook,21.8,2017-02-23,5
Batemans,21.8,2017-02-23,5
Coffs,23.4,2017-02-23,5
South,25.4,2017-02-23,5
Evans,24.5,2017-02-23,6
Hawks,20.4,2017-02-23,6
Kingscliff,26.2,2017-02-23,6
Redhead,18.7,2017-02-23,7
Forster,20.4,2017-02-23,7
Bondi,20.7,2017-02-23,8
Kiama,18.7,2017-02-23,8
Merimbula,21,2017-02-23,8
Sussex,21.7,2017-02-23,8
Byron,24.3,2017-02-23,8
Mollymook,21.8,2017-02-23,9
Batemans,21.7,2017-02-23,9
Coffs,23.4,2017-02-23,9
South,25.6,2017-02-23,9
Evans,25,2017-02-23,10
Hawks,20.4,2017-02-23,10
Port,20.3,2017-02-23,10
Kingscliff,25.8,2017-02-23,10
Coffs,25.32,2017-02-23,11
Crescent,19.3,2017-02-23,11
Redhead,18.7,2017-02-23,11
Forster,21.4,2017-02-23,11
Kiama,18.8,2017-02-23,12
Sussex,21.8,2017-02-23,12
Merimbula,21.5,2017-02-23,12
Ballina,25.6,2017-02-23,12
Byron,24.3,2017-02-23,12
Mollymook,22.1,2017-02-23,13
Batemans,22,2017-02-23,13
Coffs,23.6,2017-02-23,13
South,25.8,2017-02-23,13
Coffs,24.67,2017-02-23,14
Hawks,20.7,2017-02-23,14
Yamba,25,2017-02-23,14
Port,20.3,2017-02-23,14
Kingscliff,25.9,2017-02-23,14
Crescent,22.9,2017-02-23,15
Redhead,20.1,2017-02-23,15
Kiama,19,2017-02-23,16
Merimbula,21.5,2017-02-23,16
Sussex,21.8,2017-02-23,16
Ballina,25.9,2017-02-23,16
Byron,24.3,2017-02-23,16
Coffs,23.77,2017-02-23,17
Mollymook,22.8,2017-02-23,17
Batemans,22,2017-02-23,17
Coffs,24.7,2017-02-23,17
South,26.2,2017-02-23,17
Hawks,20.6,2017-02-23,18
Yamba,25.6,2017-02-23,18
Kingscliff,26.1,2017-02-23,18
Crescent,22,2017-02-23,19
Redhead,19.8,2017-02-23,19
Coffs,24.03,2017-02-23,20
Kiama,19.5,2017-02-23,20
Merimbula,22.6,2017-02-23,20
Sussex,21.4,2017-02-23,20
Ballina,25.8,2017-02-23,20
Byron,24.5,2017-02-23,20
Mollymook,22.3,2017-02-23,21
Batemans,22.1,2017-02-23,21
Coffs,24.7,2017-02-23,21
South,26.4,2017-02-23,21
Hawks,20.1,2017-02-23,22
Yamba,25.4,2017-02-23,22
Port,18.8,2017-02-23,22
Kingscliff,25.4,2017-02-23,22
Coffs,24.33,2017-02-23,23
Crescent,19.6,2017-02-23,23
Redhead,18.8,2017-02-23,23
Forster,22.3,2017-02-23,23
Merimbula,22,2017-02-24,0
Sussex,21.2,2017-02-24,0
Ballina,25.8,2017-02-24,0
Byron,24.5,2017-02-24,0
Mollymook,22,2017-02-24,1
Batemans,21.5,2017-02-24,1
Coffs,24.3,2017-02-24,1
South,26.2,2017-02-24,1
Coffs,24.61,2017-02-24,2
Hawks,19.9,2017-02-24,2
Yamba,25.6,2017-02-24,2
Kingscliff,25.3,2017-02-24,2
Crescent,21.8,2017-02-24,3
Redhead,18.4,2017-02-24,3
Kiama,18.7,2017-02-24,4
Sussex,21.2,2017-02-24,4
Ballina,25.6,2017-02-24,4
Byron,24.3,2017-02-24,4
Coffs,24.92,2017-02-24,5
Mollymook,21.8,2017-02-24,5
Batemans,21.5,2017-02-24,5
Coffs,24.2,2017-02-24,5
South,26.2,2017-02-24,5
Hawks,19.5,2017-02-24,6
Yamba,25.4,2017-02-24,6
Kingscliff,25,2017-02-24,6
Crescent,23.7,2017-02-24,7
Redhead,18.4,2017-02-24,7
Coffs,25.41,2017-02-24,8
Kiama,19.2,2017-02-24,8
Merimbula,21.7,2017-02-24,8
Sussex,21.4,2017-02-24,8
Ballina,25.4,2017-02-24,8
Byron,24.3,2017-02-24,8
Mollymook,21.8,2017-02-24,9
Batemans,21.5,2017-02-24,9
Coffs,24.2,2017-02-24,9
South,26.1,2017-02-24,9
Evans,25.4,2017-02-24,10
Yamba,25.4,2017-02-24,10
Kingscliff,25,2017-02-24,10
Coffs,24.56,2017-02-24,11
Crescent,24.5,2017-02-24,11
Redhead,18.7,2017-02-24,11
Kiama,18.8,2017-02-24,12
Merimbula,21.5,2017-02-24,12
Sussex,21.5,2017-02-24,12
Ballina,25.9,2017-02-24,12
Byron,24.7,2017-02-24,12
Mollymook,21.8,2017-02-24,13
Batemans,21.5,2017-02-24,13
Coffs,24.3,2017-02-24,13
South,26.2,2017-02-24,13
Coffs,23.72,2017-02-24,14
Evans,25.8,2017-02-24,14
Hawks,20.3,2017-02-24,14
Yamba,25.8,2017-02-24,14
Kingscliff,25.1,2017-02-24,14
Crescent,25.3,2017-02-24,15
Redhead,18.8,2017-02-24,15
Bondi,20.1,2017-02-24,16
Merimbula,21.8,2017-02-24,16
Sussex,21.7,2017-02-24,16
Ballina,26.2,2017-02-24,16
Byron,25.4,2017-02-24,16
Coffs,23.13,2017-02-24,17
Mollymook,21.7,2017-02-24,17
Batemans,21.4,2017-02-24,17
Coffs,25,2017-02-24,17
South,26.7,2017-02-24,17
Hawks,20.4,2017-02-24,18
Yamba,26.4,2017-02-24,18
Kingscliff,25.3,2017-02-24,19
Crescent,25.4,2017-02-24,19
Redhead,20.1,2017-02-24,19
Forster,22.6,2017-02-24,19
Coffs,23.73,2017-02-24,20
Kiama,20.4,2017-02-24,20
Sussex,21.7,2017-02-24,20
Merimbula,22.1,2017-02-24,20
Ballina,26.1,2017-02-24,20
Mollymook,21.5,2017-02-24,21
Batemans,21.4,2017-02-24,21
Coffs,24.8,2017-02-24,21
South,26.4,2017-02-24,21
Evans,25.9,2017-02-24,22
Hawks,20.3,2017-02-24,22
Yamba,26.2,2017-02-24,22
Kingscliff,25.1,2017-02-24,22
Coffs,23.6,2017-02-24,23
Crescent,25.4,2017-02-24,23
Redhead,19,2017-02-24,23
Forster,22.6,2017-02-24,23
Bondi,20.1,2017-02-25,0
Merimbula,21.8,2017-02-25,0
Sussex,21.4,2017-02-25,0
Ballina,25.9,2017-02-25,0
Byron,25.3,2017-02-25,0
Mollymook,21.5,2017-02-25,1
Coffs,24.8,2017-02-25,1
South,26.1,2017-02-25,1
Coffs,23.76,2017-02-25,2
Evans,25.8,2017-02-25,2
Hawks,20.4,2017-02-25,2
Yamba,26.1,2017-02-25,2
Kingscliff,25.1,2017-02-25,3
Crescent,25.6,2017-02-25,3
Redhead,18.4,2017-02-25,3
Merimbula,21.5,2017-02-25,4
Sussex,21.4,2017-02-25,4
Ballina,25.9,2017-02-25,4
Byron,25.3,2017-02-25,4
Coffs,24.26,2017-02-25,5
Batemans,21,2017-02-25,5
Coffs,24.7,2017-02-25,5
South,26.1,2017-02-25,5
Evans,25.9,2017-02-25,6
Hawks,20.3,2017-02-25,6
Yamba,25.9,2017-02-25,6
Kingscliff,25.1,2017-02-25,7
Crescent,25.4,2017-02-25,7
Redhead,18.5,2017-02-25,7
Coffs,24.98,2017-02-25,8
Kiama,21,2017-02-25,8
Sussex,21.2,2017-02-25,8
Merimbula,21.4,2017-02-25,8
Ballina,25.8,2017-02-25,8
Mollymook,21.2,2017-02-25,9
Batemans,21,2017-02-25,9
Coffs,24.7,2017-02-25,9
South,25.4,2017-02-25,9
Evans,26.1,2017-02-25,10
Hawks,19.9,2017-02-25,10
Yamba,26.1,2017-02-25,10
Coffs,24.72,2017-02-25,11
Kingscliff,25.3,2017-02-25,11
Crescent,25.1,2017-02-25,11
Redhead,18.8,2017-02-25,11
Kiama,20.3,2017-02-25,12
Sussex,21.4,2017-02-25,12
Merimbula,21.5,2017-02-25,12
Ballina,25.9,2017-02-25,12
Mollymook,21.2,2017-02-25,13
Batemans,21.2,2017-02-25,13
Coffs,24.7,2017-02-25,13
South,25.1,2017-02-25,13
Coffs,24.53,2017-02-25,14
Evans,26.2,2017-02-25,14
Hawks,19.8,2017-02-25,14
Yamba,26.2,2017-02-25,14
Port,22.6,2017-02-25,14
Kingscliff,25.6,2017-02-25,15
Crescent,26.2,2017-02-25,15
Redhead,19.5,2017-02-25,15
Kiama,20.4,2017-02-25,16
Merimbula,21.4,2017-02-25,16
Sussex,21.5,2017-02-25,16
Ballina,25.9,2017-02-25,16
Byron,25.9,2017-02-25,16
Coffs,24.03,2017-02-25,17
Mollymook,21.2,2017-02-25,17
Batemans,21.2,2017-02-25,17
Coffs,24.8,2017-02-25,17
South,25.4,2017-02-25,17
Evans,26.4,2017-02-25,18
Hawks,20.7,2017-02-25,18
Yamba,26.4,2017-02-25,18
Port,24.8,2017-02-25,18
Kingscliff,25.8,2017-02-25,18
Crescent,26.1,2017-02-25,19
Redhead,19.6,2017-02-25,19
Coffs,23.98,2017-02-25,20
Kiama,21.8,2017-02-25,20
Ballina,25.9,2017-02-25,20
Byron,25.9,2017-02-25,20
Mollymook,21.2,2017-02-25,21
South,25.3,2017-02-25,21
Evans,26.4,2017-02-25,22
Hawks,20.6,2017-02-25,22
Yamba,26.2,2017-02-25,22
Coffs,26.22,2017-02-25,23
Crescent,26.1,2017-02-25,23
Redhead,19.9,2017-02-25,23
Bondi,21.7,2017-02-26,0
Kiama,22,2017-02-26,0
Merimbula,21.2,2017-02-26,0
Sussex,21.2,2017-02-26,0
Ballina,25.9,2017-02-26,0
Byron,25.8,2017-02-26,0
Mollymook,21,2017-02-26,1
Coffs,25,2017-02-26,1
Coffs,24.86,2017-02-26,2
Evans,26.1,2017-02-26,2
Hawks,20.4,2017-02-26,2
Yamba,26.1,2017-02-26,2
Kingscliff,25.8,2017-02-26,3
Crescent,25.9,2017-02-26,3
Redhead,20.3,2017-02-26,3
Kiama,22.1,2017-02-26,4
Merimbula,21,2017-02-26,4
Sussex,21.2,2017-02-26,4
Ballina,25.6,2017-02-26,4
Byron,25.8,2017-02-26,4
Coffs,26.58,2017-02-26,5
Mollymook,21,2017-02-26,5
Batemans,21.2,2017-02-26,5
Coffs,25,2017-02-26,5
South,25.1,2017-02-26,5
Evans,26.1,2017-02-26,6
Hawks,20.6,2017-02-26,6
Yamba,26.1,2017-02-26,6
Crescent,25.9,2017-02-26,7
Redhead,20.3,2017-02-26,7
Coffs,24.17,2017-02-26,8
Merimbula,21,2017-02-26,8
Sussex,21.2,2017-02-26,8
Ballina,26.2,2017-02-26,8
Byron,25.6,2017-02-26,8
Mollymook,21,2017-02-26,9
Batemans,21.5,2017-02-26,9
Coffs,25,2017-02-26,9
South,25.3,2017-02-26,9
Evans,26.4,2017-02-26,10
Hawks,20.6,2017-02-26,10
Yamba,26.2,2017-02-26,10
Coffs,24.7,2017-02-26,11
Kingscliff,25.6,2017-02-26,11
Crescent,25.9,2017-02-26,11
Redhead,20.1,2017-02-26,11
Kiama,22.3,2017-02-26,12
Merimbula,21.2,2017-02-26,12
Sussex,21.4,2017-02-26,12
Byron,25.8,2017-02-26,12
Mollymook,21.2,2017-02-26,13
Batemans,21.7,2017-02-26,13
Coffs,25,2017-02-26,13
South,25.1,2017-02-26,13
Coffs,24.69,2017-02-26,14
Evans,26.5,2017-02-26,14
Yamba,26.2,2017-02-26,14
Kingscliff,25.9,2017-02-26,15
Crescent,25.6,2017-02-26,15
Redhead,19.8,2017-02-26,15
Merimbula,21.5,2017-02-26,16
Sussex,21.7,2017-02-26,16
Byron,26.1,2017-02-26,16
Coffs,24.2,2017-02-26,17
Mollymook,21.4,2017-02-26,17
Batemans,21.8,2017-02-26,17
Coffs,25,2017-02-26,17
South,25.1,2017-02-26,17
Evans,26.4,2017-02-26,18
Hawks,22.3,2017-02-26,18
Yamba,26.4,2017-02-26,18
Crescent,25.8,2017-02-26,19
Redhead,19.9,2017-02-26,19
Coffs,24.16,2017-02-26,20
Merimbula,21.7,2017-02-26,20
Sussex,21.7,2017-02-26,20
Ballina,26.5,2017-02-26,20
Byron,26.1,2017-02-26,20
Mollymook,21.4,2017-02-26,21
Batemans,21.8,2017-02-26,21
Coffs,25.1,2017-02-26,21
South,24.7,2017-02-26,21
Evans,26.4,2017-02-26,22
Hawks,23.1,2017-02-26,22
Coffs,24.6,2017-02-26,23
Crescent,25.3,2017-02-26,23
Redhead,19.9,2017-02-26,23
Merimbula,21.7,2017-02-27,0
Sussex,21.7,2017-02-27,0
Ballina,26.2,2017-02-27,0
Byron,25.8,2017-02-27,0
Batemans,21.7,2017-02-27,1
Coffs,25.1,2017-02-27,1
South,25.1,2017-02-27,1
Coffs,25.6,2017-02-27,2
Evans,26.2,2017-02-27,2
Yamba,26.1,2017-02-27,2
Kingscliff,25.9,2017-02-27,3
Merimbula,21.4,2017-02-27,4
Ballina,26.2,2017-02-27,4
Byron,25.4,2017-02-27,4
Coffs,25.05,2017-02-27,5
Coffs,25,2017-02-27,5
South,25.1,2017-02-27,5
Evans,25.9,2017-02-27,6
Yamba,26.1,2017-02-27,6
Coffs,25.1,2017-02-27,8
Merimbula,21.4,2017-02-27,8
Ballina,26.2,2017-02-27,8
Byron,25.8,2017-02-27,8
Coffs,25,2017-02-27,9
Evans,25.8,2017-02-27,10
Yamba,25.9,2017-02-27,10
Kingscliff,25.6,2017-02-27,10
Coffs,24.56,2017-02-27,11
Merimbula,21.5,2017-02-27,12
Byron,25.9,2017-02-27,12
Coffs,24.02,2017-02-27,14
Evans,25.9,2017-02-27,14
Kingscliff,25.4,2017-02-27,15
Ballina,25.9,2017-02-27,16
Byron,25.9,2017-02-27,16
Coffs,23.44,2017-02-27,17
Evans,26.1,2017-02-27,18
Kingscliff,25.6,2017-02-27,19
Coffs,24.16,2017-02-27,20
Ballina,26.1,2017-02-27,20
Byron,25.9,2017-02-27,20
Evans,25.6,2017-02-27,22
Coffs,24.66,2017-02-27,23
Kingscliff,25.4,2017-02-27,23
Ballina,25.8,2017-02-28,0
Byron,25.9,2017-02-28,0
Coffs,25.17,2017-02-28,2
Evans,25.3,2017-02-28,2
Kingscliff,25.4,2017-02-28,2
Ballina,25.6,2017-02-28,4
Byron,25.9,2017-02-28,4
Coffs,25.49,2017-02-28,5
Evans,25.4,2017-02-28,6
Kingscliff,25.6,2017-02-28,6
Coffs,24.66,2017-02-28,8
Ballina,25.8,2017-02-28,8
Byron,25.6,2017-02-28,8
Evans,25.4,2017-02-28,10
Coffs,23.98,2017-02-28,11
Kingscliff,25.4,2017-02-28,11
Ballina,25.8,2017-02-28,12
Byron,25.9,2017-02-28,12
Coffs,23.31,2017-02-28,14
Evans,25.4,2017-02-28,14
Kingscliff,25.9,2017-02-28,15
Ballina,25.9,2017-02-28,16
Coffs,22.86,2017-02-28,17
Evans,25.6,2017-02-28,18
Kingscliff,26.1,2017-02-28,18
Coffs,23.7,2017-02-28,20
Ballina,25.8,2017-02-28,20
Byron,26.1,2017-02-28,20
Evans,25.6,2017-02-28,22
Coffs,25.01,2017-02-28,23
Kingscliff,26.1,2017-02-28,23
Ballina,25.9,2017-03-01,0
Byron,26.1,2017-03-01,0
Coffs,25.17,2017-03-01,2
Evans,25.3,2017-03-01,2
Kingscliff,25.9,2017-03-01,2
Ballina,25.9,2017-03-01,4
Byron,26.1,2017-03-01,4
Coffs,24.64,2017-03-01,5
Evans,25.4,2017-03-01,6
Kingscliff,25.8,2017-03-01,6
Coffs,24.09,2017-03-01,8
Ballina,25.8,2017-03-01,8
Byron,26.1,2017-03-01,8
Evans,25.8,2017-03-01,10
Coffs,23.47,2017-03-01,11
Kingscliff,25.8,2017-03-01,11
Coffs,22.99,2017-03-01,14
Evans,26.2,2017-03-01,14
Kingscliff,26.1,2017-03-01,15
Ballina,26.2,2017-03-01,16
Byron,26.2,2017-03-01,16
Coffs,22.72,2017-03-01,17
Evans,26.2,2017-03-01,18
Kingscliff,26.1,2017-03-01,19
Coffs,23.6,2017-03-01,20
Byron,26.2,2017-03-01,20
Evans,26.1,2017-03-01,22
Coffs,25.34,2017-03-01,23
Kingscliff,26.1,2017-03-01,23
Ballina,26.4,2017-03-02,0
Byron,26.1,2017-03-02,0
Coffs,25.16,2017-03-02,2
Evans,26.1,2017-03-02,2
Kingscliff,26.1,2017-03-02,3
Ballina,26.2,2017-03-02,4
Byron,26.1,2017-03-02,4
Coffs,25.43,2017-03-02,5
Evans,25.8,2017-03-02,6
Kingscliff,26.4,2017-03-02,7
Coffs,25.47,2017-03-02,8
Byron,26.1,2017-03-02,8
Evans,25.8,2017-03-02,10
Kingscliff,26.4,2017-03-02,10
Coffs,25,2017-03-02,11
Ballina,26.2,2017-03-02,12
Byron,26.2,2017-03-02,12
Coffs,24.48,2017-03-02,14
Evans,26.1,2017-03-02,14
Ballina,26.5,2017-03-02,16
Byron,26.4,2017-03-02,16
Coffs,24.02,2017-03-02,17
Evans,26.7,2017-03-02,18
Kingscliff,26.4,2017-03-02,19
Coffs,24.3,2017-03-02,20
Ballina,26.7,2017-03-02,20
Byron,26.2,2017-03-02,20
Evans,26.4,2017-03-02,22
Coffs,24.34,2017-03-02,23
Kingscliff,26.4,2017-03-02,23
Ballina,26.4,2017-03-03,0
Byron,26.2,2017-03-03,0
Coffs,24.24,2017-03-03,2
Evans,26.1,2017-03-03,2
Kingscliff,26.2,2017-03-03,3
Ballina,26.4,2017-03-03,4
Byron,26.2,2017-03-03,4
Coffs,24.3,2017-03-03,5
Evans,25.9,2017-03-03,6
Kingscliff,26.2,2017-03-03,7
Coffs,25.16,2017-03-03,8
Ballina,26.1,2017-03-03,8
Byron,26.2,2017-03-03,8
Evans,26.1,2017-03-03,10
Kingscliff,26.4,2017-03-03,10
Coffs,24.79,2017-03-03,11
Ballina,26.2,2017-03-03,12
Byron,26.4,2017-03-03,12
Coffs,24.3,2017-03-03,14
Evans,26.5,2017-03-03,14
Kingscliff,26.5,2017-03-03,15
Ballina,26.7,2017-03-03,16
Coffs,23.83,2017-03-03,17
Evans,26.7,2017-03-03,18
Kingscliff,26.7,2017-03-03,19
Coffs,24.25,2017-03-03,20
Ballina,26.4,2017-03-03,20
Byron,26.4,2017-03-03,20
Coffs,24.85,2017-03-03,23
Kingscliff,26.5,2017-03-03,23
Byron,26.5,2017-03-04,0
Coffs,24.97,2017-03-04,2
Evans,26.2,2017-03-04,2
Kingscliff,26.7,2017-03-04,3
Ballina,26.4,2017-03-04,4
Byron,26.4,2017-03-04,4
Coffs,25.43,2017-03-04,5
Evans,26.1,2017-03-04,6
Kingscliff,26.5,2017-03-04,7
Coffs,24.29,2017-03-04,8
Ballina,26.2,2017-03-04,8
Byron,26.4,2017-03-04,8
Evans,26.1,2017-03-04,10
Coffs,24.3,2017-03-04,11
Kingscliff,26.5,2017-03-04,11
Byron,26.5,2017-03-04,12
Coffs,24.29,2017-03-04,14
Evans,26.2,2017-03-04,14
Kingscliff,26.9,2017-03-04,15
Ballina,26.9,2017-03-04,16
Coffs,23.86,2017-03-04,17
Evans,26.1,2017-03-04,18
Kingscliff,27,2017-03-04,19
Coffs,23.78,2017-03-04,20
Ballina,25.8,2017-03-04,20
Byron,26.9,2017-03-04,20
Evans,26.2,2017-03-04,22
Coffs,25.8,2017-03-04,23
Kingscliff,26.9,2017-03-04,23
Byron,26.9,2017-03-05,0
Coffs,25.63,2017-03-05,2
Evans,26.2,2017-03-05,2
Kingscliff,26.9,2017-03-05,3
Ballina,26.4,2017-03-05,4
Byron,26.9,2017-03-05,4
Coffs,25.51,2017-03-05,5
Evans,26.1,2017-03-05,6
Kingscliff,26.7,2017-03-05,7
Coffs,26.06,2017-03-05,8
Byron,26.5,2017-03-05,8
Evans,26.1,2017-03-05,10
Coffs,25.86,2017-03-05,11
Kingscliff,26.7,2017-03-05,11
Ballina,26.2,2017-03-05,12
Byron,26.4,2017-03-05,12
Coffs,25.22,2017-03-05,14
Evans,26.5,2017-03-05,14
Kingscliff,27.2,2017-03-05,14
Ballina,26.5,2017-03-05,16
Byron,27,2017-03-05,16
Coffs,24.55,2017-03-05,17
Evans,26.5,2017-03-05,18
Kingscliff,27.3,2017-03-05,19
Coffs,24.4,2017-03-05,20
Byron,27,2017-03-05,20
Evans,26.4,2017-03-05,22
Coffs,26.43,2017-03-05,23
Kingscliff,27,2017-03-05,23
Ballina,25.9,2017-03-06,0
Byron,27,2017-03-06,0
Coffs,27.99,2017-03-06,2
Evans,26.2,2017-03-06,2
Kingscliff,26.2,2017-03-06,3
Ballina,25.9,2017-03-06,4
Byron,26.7,2017-03-06,4
Coffs,26.55,2017-03-06,5
Evans,25.9,2017-03-06,6
Kingscliff,26.2,2017-03-06,7
Coffs,24.98,2017-03-06,8
Ballina,26.1,2017-03-06,8
Byron,25.8,2017-03-06,8
Evans,25.9,2017-03-06,10
Coffs,24.38,2017-03-06,11
Kingscliff,25.9,2017-03-06,11
Ballina,26.2,2017-03-06,12
Byron,26.5,2017-03-06,12
Coffs,23.62,2017-03-06,14
Evans,26.4,2017-03-06,14
Ballina,26.4,2017-03-06,16
Byron,26.7,2017-03-06,16
Coffs,23.1,2017-03-06,17
Evans,26.4,2017-03-06,18
Coffs,23.68,2017-03-06,20
Ballina,26.4,2017-03-06,20
Byron,26.4,2017-03-06,20
Coffs,25.17,2017-03-06,23
Ballina,26.1,2017-03-07,0
Byron,26.1,2017-03-07,0
Coffs,25.21,2017-03-07,2
Evans,26.2,2017-03-07,2
Ballina,25.6,2017-03-07,4
Byron,26.1,2017-03-07,4
Coffs,24.21,2017-03-07,5
Evans,26.1,2017-03-07,6
Coffs,24.21,2017-03-07,8
Ballina,25.6,2017-03-07,8
Byron,26.1,2017-03-07,8
Evans,25.9,2017-03-07,10
Coffs,23.86,2017-03-07,11
Byron,26.2,2017-03-07,12
Coffs,23.07,2017-03-07,14
Evans,26.1,2017-03-07,14
Ballina,26.1,2017-03-07,16
Byron,25.8,2017-03-07,16
Coffs,22.34,2017-03-07,17
Evans,26.2,2017-03-07,18
Coffs,23.74,2017-03-07,20
Ballina,25.8,2017-03-07,20
Byron,25.4,2017-03-07,20
Evans,25.8,2017-03-07,22
Coffs,24.55,2017-03-07,23
Ballina,25.4,2017-03-08,0
Byron,25.3,2017-03-08,0
Coffs,24.37,2017-03-08,2
Evans,25.8,2017-03-08,2
Ballina,25.3,2017-03-08,4
Byron,25.3,2017-03-08,4
Coffs,24.8,2017-03-08,5
Evans,25.4,2017-03-08,6
Coffs,24.79,2017-03-08,8
Ballina,25.1,2017-03-08,8
Byron,25,2017-03-08,8
Evans,25.3,2017-03-08,10
Coffs,23.84,2017-03-08,11
Ballina,25.3,2017-03-08,12
Byron,25,2017-03-08,12
Coffs,22.98,2017-03-08,14
Evans,25.6,2017-03-08,14
Ballina,25.1,2017-03-08,16
Byron,25,2017-03-08,16
Coffs,22.27,2017-03-08,17
Evans,25.6,2017-03-08,18
Coffs,23.26,2017-03-08,20
Ballina,25.3,2017-03-08,20
Byron,25,2017-03-08,20
Evans,25.4,2017-03-08,22
Coffs,24.79,2017-03-08,23
Ballina,25.1,2017-03-09,0
Byron,24.8,2017-03-09,0
Coffs,25.17,2017-03-09,2
Evans,25.1,2017-03-09,2
Ballina,25.1,2017-03-09,4
Byron,25,2017-03-09,4
Coffs,25.51,2017-03-09,5
Evans,25.1,2017-03-09,6
Coffs,25.22,2017-03-09,8
Byron,24.8,2017-03-09,8
Evans,25.1,2017-03-09,10
Coffs,24.18,2017-03-09,11
Ballina,25.1,2017-03-09,12
Byron,25,2017-03-09,12
Coffs,23.26,2017-03-09,14
Evans,25.6,2017-03-09,14
Ballina,25.4,2017-03-09,16
Byron,25.3,2017-03-09,16
Coffs,22.52,2017-03-09,17
Coffs,23.15,2017-03-09,20
Ballina,25.3,2017-03-09,20
Byron,25.1,2017-03-09,20
Evans,25.4,2017-03-09,22
Coffs,25.07,2017-03-09,23
Byron,25,2017-03-10,0
Coffs,25.33,2017-03-10,2
Evans,25,2017-03-10,2
Ballina,25,2017-03-10,4
Byron,24.8,2017-03-10,4
Coffs,25.07,2017-03-10,5
Evans,25,2017-03-10,6
Coffs,25.06,2017-03-10,8
Ballina,25.1,2017-03-10,8
Byron,24.7,2017-03-10,8
Coffs,24.11,2017-03-10,11
Ballina,25.3,2017-03-10,12
Byron,24.8,2017-03-10,12
Coffs,23.25,2017-03-10,14
Byron,25.3,2017-03-10,16
Coffs,22.69,2017-03-10,17
Coffs,23.3,2017-03-10,20
Byron,25.3,2017-03-10,20
